Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,5,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',2,nM,8.7,,,UO_0000065,27.85,0.52,7.16,9.78,1,CHEMBL3374011,Inhibition of JAK1 (unknown origin)-mediated phosphorylation of Biotin-KAIETDKEYYTVKD incubated for 10 mins prior to substrate addition measured after 1 hr in presence of [gamma-33P]ATP by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351377,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,,,2
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',3.2,nM,8.49,,,UO_0000065,27.19,0.5,6.95,9.55,1,CHEMBL3299212,Inhibition of recombinant GST-fused JAK1 kinase domain (852 to 1142) (unknown origin) using 5-FAM-KKSRGDYMTMQIG as substrate assessed as inhibition of substrate phosphorylation by peptide mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL3297690,1,Scientific Literature,J Med Chem,2014,None,,,,3.2
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',40,nM,7.4,,,UO_0000065,24.15,0.44,3.93,8.89,0,CHEMBL3784146,Inhibition of JAK1 in human PBMC cells assessed as inhibition of IL-6-induced MCP1 secretion,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL3779778,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308021,,,,40
CHEMBL2403108,CERITINIB,4,558.15,2,6.36,15b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,CP-690550,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',112,nM,6.95,,,UO_0000065,22.25,0.41,5.41,7.82,1,CHEMBL1019776,Inhibition of JAK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL1151738,1,Scientific Literature,J Med Chem,2008,None,,,,112
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,Tofa,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.3,nM,8.89,,,UO_0000065,28.45,0.53,7.35,9.99,1,CHEMBL4404824,Inhibition of JAK1-JH1/JH2 domain (574 to 1154 residues) (unknown origin) pre-incubated before NH2-KGGEEEEYFELVKK-CO2 substrate addition and measured after 90 mins by MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4402578,1,Scientific Literature,J Med Chem,2020,None,,,,1.3
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',4,nM,8.4,,,UO_0000065,27.41,0.5,4.93,10.1,0,CHEMBL4341685,Inhibition of human recombinant N-terminal hexahistidine tagged JAK1 JH1 catalytic domain (854 to 1154 residues) expressed in baculovirus infected Sf9 cells using Tyr6 peptide as substrate incubated for 30 secs under shaking condition measured after 1 hr by Z'-LYTE assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4340536,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3308860,,,,0.004
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,Filgotinib,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',26.2,nM,7.58,,,UO_0000065,17.82,0.35,5.6,7.84,0,CHEMBL4713239,Inhibition of recombinant JAK1 (unknown origin) using GFP-STAT1 as substrate incubated for 1 hr followed by anti-pSTAT1 antibody addition and measured after 30 mins by Lanthascreen TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706658,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.5 hr,INHIBITOR,,26.2
CHEMBL4085457,RITLECITINIB,4,285.35,0,1.94,7,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,IC50,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL4714259,Inhibition of recombinant human JAK1 assessed as phosphorylation level in presence of 1 mM ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706695,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,,,10000
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,Tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.42,nM,8.85,,,UO_0000065,28.32,0.53,7.31,9.95,0,CHEMBL4261268,Inhibition of JAK1 (unknown origin) preincubated for 20 mins followed by [33P]-ATP addition measured after 2 hrs by filter-binding method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4257589,1,Scientific Literature,J Med Chem,2018,None,,,,1.42
CHEMBL1078178,MOMELOTINIB,4,414.47,0,2.98,12,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,IC50,'=',11,nM,7.96,,,UO_0000065,19.2,0.35,4.98,7.71,1,CHEMBL5245509,Inhibition of recombinant GST-tagged JAK1 (unknown origin) expressed in baculovirus infected Sf9 cells in the presence of ATP by Alphascreen assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5244234,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,11
CHEMBL4435170,DEUCRAVACITINIB,4,425.47,0,1.73,11; BMS-986165,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,IC50,'=',615,nM,6.21,,,UO_0000065,,,,,0,CHEMBL4377391,Inhibition of JAK1 in human PBMC assessed as decrease in IL6-induced STAT5 phosphorylation in CD3+ T cells,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376812,1,Scientific Literature,J Med Chem,2019,None,,,,615
CHEMBL1171837,PONATINIB,4,532.57,1,4.46,Ponatinib,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,IC50,'=',32.2,nM,7.49,,,UO_0000065,14.07,0.26,3.03,11.39,0,CHEMBL4721782,Binding affinity to human JAK1 using poly[Glu:Tyr] (4:1) as substrate by radiometric hotspot kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4715823,1,Scientific Literature,ACS Med Chem Lett,2018,None,,BINDING AGENT,,32.2
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',3.2,nM,8.49,,,UO_0000065,27.73,0.5,5.02,10.21,1,CHEMBL4429695,Inhibition of human JAK1 using GEEPLYWSFPAKKK as substrate measured after 40 mins in presence of ATP by scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4428074,1,Scientific Literature,Bioorg Med Chem,2016,None,,,,3.2
CHEMBL4435170,DEUCRAVACITINIB,4,425.47,0,1.73,EUB0001543a,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,IC50,'=',609,nM,6.21,,,UO_0000065,14.71,0.27,4.49,4.57,0,CHEMBL5479506,Selectivity interaction (Human whole blood assay (phosphorylation of STAT3,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2103743,TOFACITINIB CITRATE,4,504.5,0,1.54,EUB0000286bCit,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,'=',877,nM,6.06,,,UO_0000065,,,,,0,CHEMBL5445821,Affinity Phenotypic Cellular interaction: (Whole blood STAT phosphorylation assay (cytokine GM-CSF,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4085457,RITLECITINIB,4,285.35,0,1.94,8; PF-06651600,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,IC50,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL4377460,Inhibition of JAK1 (unknown origin),A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376812,1,Scientific Literature,J Med Chem,2019,None,,,,10000
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',0.8,nM,9.1,,,UO_0000065,29.12,0.54,7.56,10.23,0,CHEMBL3388143,Inhibition of human recombinant JAK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351789,1,Scientific Literature,J Med Chem,2014,None,,,,0.8
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.7,nM,8.77,,,UO_0000065,28.07,0.52,7.23,9.86,0,CHEMBL4341346,Inhibition of JAK1 (unknown origin) using TK-substrate-biotin as substrate preincubated for 5 mins followed by substrate addition and measured by 30 mins by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4340527,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,1.7
CHEMBL3655081,ABROCITINIB,4,323.42,0,1.25,Abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,'=',20,nM,7.7,,,UO_0000065,23.8,0.48,6.45,8.46,0,CHEMBL5319083,Inhibition of JAK1 JH1 domain (unknown origin) using FITC-Ahx-KKSRGDYMTMQIG-NH2 peptide as substrate incubated for 60 mins in the presence of ATP by caliper microfluidic mobility shift technology,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5316322,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,20
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',15,nM,7.82,,,UO_0000065,25.05,0.46,6.28,8.8,1,CHEMBL4411594,Inhibition of human JAK1 using fluorescence labeled peptide as substrate and using 1 mM ATP by microfluidic based mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411260,1,Scientific Literature,J Med Chem,2018,None,,,,15
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.3,nM,8.89,,,UO_0000065,28.45,0.53,7.35,9.99,1,CHEMBL4033003,Inhibition of GST-tagged recombinant human JAK1 catalytic domain expressed in baculovirus expression system using LCB-EQEDEPEGDYFEWLW-NH2 as substrate preincubated for 30 mins followed by ATP addition measured after 120 mins by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4028908,1,Scientific Literature,J Med Chem,2017,None,,,,1.3
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,EUB0000626a,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',10,nM,8,,,UO_0000065,18.8,0.36,6.02,8.28,0,CHEMBL5210327,Affinity Biochemical interaction (Radiometric kinase assay (incorporation of phosphate into an ULight-JAK-1(Tyr1023) peptide using an europium-labeled anti-phosphotyrosine Ab)) EUB0000626a JAK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,Mode of action: Inhibitor | Protein family: Protein Kinase | Recommended concentration = 1.0 uM,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5210307,65,EUbOPEN Chemogenomic Library Literature Data,,2023,None,Affinity Biochemical Source Knowledge: https://doi.org/10.4049/jimmunol.1201348,,,10
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',110,nM,6.96,,,UO_0000065,22.28,0.41,5.42,7.83,0,CHEMBL1641116,Inhibition of GST-tagged human JAK1 catalytic domain expressed in Sf9 cells by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL1629452,1,Scientific Literature,J Med Chem,2010,CHEMBL3308860,,,,110
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',0.5,nM,9.3,,,UO_0000065,29.77,0.55,7.76,10.46,0,CHEMBL4124181,Inhibition of human JAK1 using poly[Glu:Tyr] (4:1) as substrate in presence of 10 uM [gamma33P]ATP by radiometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118225,1,Scientific Literature,J Med Chem,2018,None,,,,0.5
CHEMBL1287853,FEDRATINIB,4,524.69,1,4.82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,Tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.55,nM,8.81,,,UO_0000065,28.2,0.52,7.27,9.91,1,CHEMBL4713239,Inhibition of recombinant JAK1 (unknown origin) using GFP-STAT1 as substrate incubated for 1 hr followed by anti-pSTAT1 antibody addition and measured after 30 mins by Lanthascreen TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706658,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.5 hr,INHIBITOR,,1.55
CHEMBL4435170,DEUCRAVACITINIB,4,425.47,0,1.73,11; BMS-986165,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4377468,Inhibition of fluorescein labeled probe binding to human recombinant JAK1 JH1 domain incubated for 1 hr by HTRF assay,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376812,1,Scientific Literature,J Med Chem,2019,None,,,,10000
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,5,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',1430,nM,5.84,,,UO_0000065,13.74,0.27,3.86,6.05,0,CHEMBL4624520,Inhibition of JAK1 (unknown origin) expressed in mouse BAF3 cells assessed as antiproliferative activity by cell-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4622902,1,Scientific Literature,Bioorg Med Chem Lett,2020,CHEMBL3307634,,,,1.43
CHEMBL2103743,TOFACITINIB CITRATE,4,504.5,0,1.54,EUB0000286bCit,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,'=',50,nM,7.3,,,UO_0000065,,,,,0,CHEMBL5445804,Affinity Phenotypic Cellular interaction: (Whole blood STAT phosphorylation assay (cytokine IL-4,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2103743,TOFACITINIB CITRATE,4,504.5,0,1.54,EUB0000286bCit,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,'=',185,nM,6.73,,,UO_0000065,,,,,0,CHEMBL5445817,Affinity Phenotypic Cellular interaction: (Whole blood STAT phosphorylation assay (cytokine IL-6,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1078178,MOMELOTINIB,4,414.47,0,2.98,1; GYT-387,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,IC50,'=',18,nM,7.75,,,UO_0000065,18.69,0.34,4.76,7.51,0,CHEMBL5147397,Inhibition of human JAK1 kinase domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143663,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,,INHIBITOR,,18
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',3.7,nM,8.43,,,UO_0000065,26.99,0.5,6.89,9.48,1,CHEMBL5244408,Inhibition of human JAK1 kinase domain using biotin-Lyn-substrate-2 as substrate incubated for 1 hr by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5244205,1,Scientific Literature,Bioorg Med Chem,2017,None,TIME = 1.0 hr,INHIBITOR,,3.7
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,30,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',3.3,nM,8.48,,,UO_0000065,27.68,0.5,5.01,10.2,1,CHEMBL5131643,Inhibition of JAK 1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5131375,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,3.3
CHEMBL3655081,ABROCITINIB,4,323.42,0,1.25,PF-4965842,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,'=',29,nM,7.54,,,UO_0000065,23.31,0.47,6.29,8.28,1,CHEMBL5131643,Inhibition of JAK 1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5131375,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,29
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.26,nM,8.9,,,UO_0000065,28.49,0.53,7.36,10.01,1,CHEMBL5377862,Inhibition of recombinant JAK1 (unknown origin) using GFP-STAT1 as substrate incubated for 1 hr by TR-FRET Lanthascreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5375974,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,1.26
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,Xeljanz,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',112,nM,6.95,,,UO_0000065,22.25,0.41,5.41,7.82,1,CHEMBL5370745,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5370523,1,Scientific Literature,Eur J Med Chem,2023,None,,INHIBITOR,,112
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',3.3,nM,8.48,,,UO_0000065,27.68,0.5,5.01,10.2,1,CHEMBL4481926,Inhibition of human JAK1 (837 to 1142 residues) expressed in baculovirus infected Sf9 insect cells using EQEDEPEGDYFEWLE as substrate after 1 hr by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4480435,1,Scientific Literature,Bioorg Med Chem,2019,CHEMBL3308860,,,,3.3
CHEMBL601719,CRIZOTINIB,4,450.35,1,5.04,crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,IC50,'=',563,nM,6.25,,,UO_0000065,13.88,0.28,1.21,8.01,0,CHEMBL4341685,Inhibition of human recombinant N-terminal hexahistidine tagged JAK1 JH1 catalytic domain (854 to 1154 residues) expressed in baculovirus infected Sf9 cells using Tyr6 peptide as substrate incubated for 30 secs under shaking condition measured after 1 hr by Z'-LYTE assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4340536,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3308860,,,,0.563
CHEMBL4085457,RITLECITINIB,4,285.35,0,1.94,11,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,IC50,'=',1640,nM,5.79,,,UO_0000065,20.27,0.38,3.85,7.83,0,CHEMBL4005717,Inhibition of recombinant human GST-tagged cytoplasmic JAK1 catalytic domain (866 to 1154 residues) expressed in baculovirus expression system using 5FAM-KKSRGDYMTMQID as substrate in presence of 40 uM ATP by microfluidic assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4004825,1,Scientific Literature,J Med Chem,2017,None,,,,1640
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.6,nM,8.8,,,UO_0000065,28.16,0.52,7.26,9.89,0,CHEMBL2329569,Inhibition of JAK1 (unknown origin)-mediated phosphorylation of Biotin-KAIETDKEYYTVKD incubated for 10 mins prior to substrate addition measured after 1 hr by scintillation counting analysis in presence of [gamma-33P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL2321829,1,Scientific Literature,J Med Chem,2013,None,,,,1.6
CHEMBL4435170,DEUCRAVACITINIB,4,425.47,0,1.73,11; BMS-986165,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,IC50,'=',1,nM,9,,,UO_0000065,,,,,0,CHEMBL4377474,Inhibition of fluorescein labeled probe binding to human recombinant JAK1 JH2 incubated for 1 hr by HTRF assay,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376812,1,Scientific Literature,J Med Chem,2019,None,,,,1
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,5,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',115,nM,6.94,,,UO_0000065,16.31,0.32,4.96,7.18,0,CHEMBL4624515,Inhibition of JAK1 (unknown origin) in presence of ATP at Km concentration by caliper assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4622902,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,,,115
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,Jakafi,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',7,nM,8.15,,,UO_0000065,26.62,0.48,4.68,9.8,0,CHEMBL3803215,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL3797141,1,Scientific Literature,Bioorg Med Chem,2016,None,,,,7
